4.34133, -1.79599, 0,0,-0.999988 , 0.00485027
3.53607, -1.80381, 0,0,-0.999988 , 0.00484817
2.73076, -1.81155, 0,0,-0.999988 , 0.00484663
2.20622, -1.815, 0,0,0.999989 , 0.0047521
1.90219, -1.83139, 0,0,0.99344 , 0.114358
1.39839, -1.69523, 0,0,0.975861 , 0.218391
1.18838, -1.54781, 0,0,0.949687 , 0.313201
1.00833, -1.38384, 0,0,0.915328 , 0.40271
0.825192, -1.21852, 0,0,0.874063 , 0.485812
0.654037, -0.993141, 0,0,0.812766 , 0.58259
0.554254, -0.705924, 0,0,0.74768 , 0.664059
0.524542, -0.187394, 0,0,0.682963 , 0.730453
0.57907, 0.355213, 0,0,0.615336 , 0.788265
0.703681, 0.735538, 0,0,0.525455 , 0.850822
0.780387, 0.946634, 0,0,0.444956 , 0.895553
0.903724, 1.13777, 0,0,0.364304 , 0.93128
1.21935, 1.37866, 0,0,0.269581 , 0.962978
1.41975, 1.47511, 0,0,0.174212 , 0.984708
1.63747, 1.52028, 0,0,0.0866813 , 0.996236
2.46916, 1.62899, 0,0,0.0156981 , 0.999877
3.27403, 1.65429, 0,0,0.0156965 , 0.999877
4.07888, 1.67956, 0,0,0.015698 , 0.999877
4.88376, 1.70484, 0,0,0.0156953 , 0.999877
5.68847, 1.73016, 0,0,0.0156888 , 0.999877
6.49346, 1.75542, 0,0,0.0156883 , 0.999877
7.29845, 1.78065, 0,0,0.0156888 , 0.999877
8.10343, 1.80592, 0,0,0.0156886 , 0.999877
8.90835, 1.83119, 0,0,0.015689 , 0.999877
9.71334, 1.85646, 0,0,0.0156893 , 0.999877
10.5183, 1.88171, 0,0,0.0156902 , 0.999877
11.3233, 1.90703, 0,0,0.0156898 , 0.999877
12.0515, 1.94226, 0,0,0.125267 , 0.992123
12.3378, 1.99911, 0,0,0.226938 , 0.973909
12.5762, 2.14931, 0,0,0.331719 , 0.943378
12.7336, 2.30041, 0,0,0.414811 , 0.909908
12.8978, 2.47634, 0,0,0.495304 , 0.86872
13.0337, 2.65393, 0,0,0.571784 , 0.820404
13.1297, 2.85724, 0,0,0.642586 , 0.766213
13.1711, 3.16831, 0,0,0.713884 , 0.700264
13.1914, 3.39107, 0,0,0.774668 , 0.632368
13.03, 4.1533, 0,0,0.837417 , 0.546564
12.8338, 4.4929, 0,0,0.893458 , 0.449147
12.7214, 4.68598, 0,0,0.93052 , 0.366241
12.4792, 4.88385, 0,0,0.960718 , 0.277527
12.238, 4.99129, 0,0,0.981308 , 0.192442
12.0115, 5.1011, 0,0,0.995881 , 0.0906666
11.347, 5.16315, 0,0,0.999997 , 0.00255475
11.2642, 5.15427, 0,0,-0.999895 , 0.0144993
10.4466, 5.1273, 0,0,-0.999995 , 0.0031508
9.64134, 5.12223, 0,0,-0.999995 , 0.00315517
8.8361, 5.11714, 0,0,-0.999995 , 0.00315629
8.03088, 5.11205, 0,0,-0.999995 , 0.00316094
7.22565, 5.10696, 0,0,-0.999995 , 0.00316126
6.42042, 5.10187, 0,0,-0.999995 , 0.00316548
5.61516, 5.09681, 0,0,-0.999995 , 0.00316133
4.80992, 5.09172, 0,0,-0.999995 , 0.00316044
4.00467, 5.08664, 0,0,-0.999995 , 0.00316035
3.18479, 5.08147, 0,0,-0.999995 , 0.00316045
2.35026, 5.07619, 0,0,-0.999995 , 0.00316213
1.51575, 5.07091, 0,0,-0.999995 , 0.00315913
0.710507, 5.06582, 0,0,-0.999995 , 0.00315886
-0.0947446, 5.06073, 0,0,-0.999995 , 0.00315745
-0.94068, 5.05548, 0,0,-0.999995 , 0.00321198
